fighter_url,elo_rating,peak_elo,fights_processed,elo_source
http://www.ufcstats.com/fighter-details/484acc7b0f856ce9,1427.91,1592.06,19,ufc_fights
http://www.ufcstats.com/fighter-details/f12f979b657ab876,1478.51,1478.51,1,ufc_fights
http://www.ufcstats.com/fighter-details/725a834930c2b5bf,1504.51,1531.2,2,ufc_fights
http://www.ufcstats.com/fighter-details/318e629d1eb7aa49,1468.8,1468.8,1,ufc_fights
http://www.ufcstats.com/fighter-details/de62052b2ede65ba,1476.75,1530.52,3,ufc_fights
http://www.ufcstats.com/fighter-details/5f6038bcdb95e3e4,1455.82,1469.48,2,ufc_fights
http://www.ufcstats.com/fighter-details/e31502e3f79d00c5,1451.15,1481.58,3,ufc_fights
http://www.ufcstats.com/fighter-details/8c90c1563972e44d,1497.8,1530.12,2,ufc_fights
http://www.ufcstats.com/fighter-details/e15d0a2519d6a0b5,1474.24,1474.24,1,ufc_fights
http://www.ufcstats.com/fighter-details/24b033b3daf1c9df,1468.49,1537.1,8,ufc_fights
http://www.ufcstats.com/fighter-details/2a2eeee20ef049cf,1484.75,1484.75,1,ufc_fights
http://www.ufcstats.com/fighter-details/aa3153a9941b4d44,1515.02,1515.02,2,ufc_fights
http://www.ufcstats.com/fighter-details/aac5ac38148f0528,1518.19,1542.84,9,ufc_fights
http://www.ufcstats.com/fighter-details/58bc81376286b3d3,1471.2,1504.01,3,ufc_fights
http://www.ufcstats.com/fighter-details/231926533134ec1f,1427.4,1505.66,5,ufc_fights
http://www.ufcstats.com/fighter-details/abbc737317f66b81,1460.48,1526.04,3,ufc_fights
http://www.ufcstats.com/fighter-details/00e11b5c8b7bfeeb,1534.06,1735.3,20,ufc_fights
http://www.ufcstats.com/fighter-details/0b534765dca35e71,1467.64,1467.64,1,ufc_fights
http://www.ufcstats.com/fighter-details/25b31165758402dd,1526.89,1554.28,4,ufc_fights
http://www.ufcstats.com/fighter-details/2391a73686200c5d,1469.68,1469.68,1,ufc_fights
http://www.ufcstats.com/fighter-details/6546af7ab545b90c,1515.91,1570.31,8,ufc_fights
http://www.ufcstats.com/fighter-details/a6959da32f0e6b5d,1464.4,1484.47,4,ufc_fights
http://www.ufcstats.com/fighter-details/c80095f6092271a7,1521.36,1600.65,24,ufc_fights
http://www.ufcstats.com/fighter-details/513c6f1715e547a8,1531.93,1617.02,8,ufc_fights
http://www.ufcstats.com/fighter-details/42078a86d3dd037b,1445.05,1471.71,2,ufc_fights
http://www.ufcstats.com/fighter-details/0d16bdb7d32e88e9,1422.4,1467.81,3,ufc_fights
http://www.ufcstats.com/fighter-details/0eec866a077889f0,1471.87,1520.82,3,ufc_fights
http://www.ufcstats.com/fighter-details/4f853e98886283cf,1477.46,1521.07,6,ufc_fights
http://www.ufcstats.com/fighter-details/a4bf17bd3ba3423b,1467.61,1534.39,3,ufc_fights
http://www.ufcstats.com/fighter-details/60ba33c3f555a7a3,1472.04,1598.83,8,ufc_fights
http://www.ufcstats.com/fighter-details/c96e2ae6021144a1,1418.08,1525.79,7,ufc_fights
http://www.ufcstats.com/fighter-details/0b64d0fed453ef7f,1447.96,1627.65,22,ufc_fights
http://www.ufcstats.com/fighter-details/5c1ca0c72b599a3c,1502.69,1628.99,15,ufc_fights
http://www.ufcstats.com/fighter-details/0509b954421bb327,1468.8,1468.8,1,ufc_fights
http://www.ufcstats.com/fighter-details/872b018076f831b0,1463.02,1463.02,1,ufc_fights
http://www.ufcstats.com/fighter-details/e60d773a0a42048a,1519.82,1519.82,1,ufc_fights
http://www.ufcstats.com/fighter-details/48544433372ecfa6,1461.5,1536.61,4,ufc_fights
http://www.ufcstats.com/fighter-details/f3eb664db7fb1df3,1480.6,1480.6,1,ufc_fights
http://www.ufcstats.com/fighter-details/15ec018d144710db,1464.22,1531.2,6,ufc_fights
http://www.ufcstats.com/fighter-details/79ab17db3b40831a,1468.8,1468.8,1,ufc_fights
http://www.ufcstats.com/fighter-details/a56607a451e4c70d,1463.71,1510.4,4,ufc_fights
http://www.ufcstats.com/fighter-details/3bc27ec15facbcf3,1478.5,1478.5,1,ufc_fights
http://www.ufcstats.com/fighter-details/33a331684283900f,1595.38,1634.7,13,ufc_fights
http://www.ufcstats.com/fighter-details/20821819c401ced8,1432.76,1467.92,3,ufc_fights
http://www.ufcstats.com/fighter-details/42c96a9c4802e2e1,1483.03,1483.03,1,ufc_fights
http://www.ufcstats.com/fighter-details/a8e133139286df84,1479.49,1479.49,1,ufc_fights
http://www.ufcstats.com/fighter-details/c0342805a1948cbb,1471.8,1471.8,1,ufc_fights
http://www.ufcstats.com/fighter-details/14a433bccba87016,1469.43,1469.43,1,ufc_fights
http://www.ufcstats.com/fighter-details/8d477c3fbe001f9d,1467.16,1467.16,1,ufc_fights
http://www.ufcstats.com/fighter-details/9ca265dfe8323db3,1468.37,1498.56,3,ufc_fights
http://www.ufcstats.com/fighter-details/27b1a406ac171b19,1446.22,1472.29,2,ufc_fights
http://www.ufcstats.com/fighter-details/fd4578cac86d75ca,1476.36,1476.36,1,ufc_fights
http://www.ufcstats.com/fighter-details/2eab7a6c8b0ed8cc,1499.17,1529.6,2,ufc_fights
http://www.ufcstats.com/fighter-details/bbb15f301e4a490a,1473.04,1473.04,1,ufc_fights
http://www.ufcstats.com/fighter-details/1208ffc5be6e31ad,1444.94,1469.57,2,ufc_fights
http://www.ufcstats.com/fighter-details/35dc6220b113b7ec,1471.38,1471.38,1,ufc_fights
http://www.ufcstats.com/fighter-details/6803d4d6908354ac,1446.86,1474.01,2,ufc_fights
http://www.ufcstats.com/fighter-details/7a9ca95a92d7b64c,1460.13,1480.56,2,ufc_fights
http://www.ufcstats.com/fighter-details/b5882371e2a3900d,1473.41,1473.41,1,ufc_fights
http://www.ufcstats.com/fighter-details/856ec65948b7d234,1472.97,1472.97,1,ufc_fights
http://www.ufcstats.com/fighter-details/9bcf8603ceb25680,1612.63,1636.14,18,ufc_fights
http://www.ufcstats.com/fighter-details/132f860d02953f4c,1468.26,1535.54,4,ufc_fights
http://www.ufcstats.com/fighter-details/3795fca327cbcf23,1451.54,1477.31,2,ufc_fights
http://www.ufcstats.com/fighter-details/79ff6545b0abc685,1480.26,1480.26,1,ufc_fights
http://www.ufcstats.com/fighter-details/7701377be464d2ef,1469.83,1469.83,1,ufc_fights
http://www.ufcstats.com/fighter-details/09422812370fbdfe,1470.6,1470.6,1,ufc_fights
http://www.ufcstats.com/fighter-details/d0f3959b4a9747e6,1409.65,1539.16,49,ufc_fights
http://www.ufcstats.com/fighter-details/d1e7fc58d4225cdf,1513.3,1609.25,22,ufc_fights
http://www.ufcstats.com/fighter-details/179f1948dc234f1f,1558.74,1679.63,17,ufc_fights
http://www.ufcstats.com/fighter-details/7fb4234670271505,1468.8,1468.8,1,ufc_fights
http://www.ufcstats.com/fighter-details/a6d8bfe9e0c8153b,1467.62,1556.64,5,ufc_fights
http://www.ufcstats.com/fighter-details/1f9344211ca7fd60,1455.44,1479.48,2,ufc_fights
http://www.ufcstats.com/fighter-details/cbd6f1abf955e628,1425.77,1535.73,5,ufc_fights
http://www.ufcstats.com/fighter-details/de99da2c0d18d34a,1476.4,1476.4,1,ufc_fights
http://www.ufcstats.com/fighter-details/7a703c565ccaa18f,1583.05,1725.95,25,ufc_fights
http://www.ufcstats.com/fighter-details/2d5fbe2103f97053,1496.81,1525.38,2,ufc_fights
http://www.ufcstats.com/fighter-details/d023ae89a2a4a41e,1557.19,1577.49,12,ufc_fights
http://www.ufcstats.com/fighter-details/288aaa8f82040e02,1478.04,1478.04,1,ufc_fights
http://www.ufcstats.com/fighter-details/054defd5420a551f,1459.89,1527.69,7,ufc_fights
http://www.ufcstats.com/fighter-details/31123249b0bbf52e,1561.14,1660.4,30,ufc_fights
http://www.ufcstats.com/fighter-details/2650e2f846a30f64,1506.3,1572.27,11,ufc_fights
http://www.ufcstats.com/fighter-details/5d7bdab5e03e3216,1506.36,1578.7,20,ufc_fights
http://www.ufcstats.com/fighter-details/9766ed20b68c7c33,1501.51,1550.0,5,ufc_fights
http://www.ufcstats.com/fighter-details/b96619b3acd7d9da,1508.77,1609.79,22,ufc_fights
http://www.ufcstats.com/fighter-details/5ef0088c1b19beeb,1522.53,1594.92,13,ufc_fights
http://www.ufcstats.com/fighter-details/ce7871949b0ed2bf,1469.07,1469.07,1,ufc_fights
http://www.ufcstats.com/fighter-details/46e2ca71fd5089cb,1459.92,1482.89,2,ufc_fights
http://www.ufcstats.com/fighter-details/cbf94e4c4af4ff6d,1502.07,1530.0,2,ufc_fights
http://www.ufcstats.com/fighter-details/3ba3b5cc94498437,1442.57,1470.0,2,ufc_fights
http://www.ufcstats.com/fighter-details/89b8d1bf1ff09d1d,1511.65,1582.07,5,ufc_fights
http://www.ufcstats.com/fighter-details/a0b91014e9d16a76,1468.8,1468.8,1,ufc_fights
http://www.ufcstats.com/fighter-details/7e69a4b0961aa555,1509.83,1566.49,5,ufc_fights
http://www.ufcstats.com/fighter-details/f74e037b97917027,1471.4,1471.4,1,ufc_fights
http://www.ufcstats.com/fighter-details/23a16ebe733e3041,1477.03,1531.41,3,ufc_fights
http://www.ufcstats.com/fighter-details/91d73ee59347ac16,1449.56,1468.59,2,ufc_fights
http://www.ufcstats.com/fighter-details/dd992d569aaebee6,1521.94,1521.94,5,ufc_fights
http://www.ufcstats.com/fighter-details/9f1641c08cf8fbe2,1481.99,1531.72,5,ufc_fights
http://www.ufcstats.com/fighter-details/058e4e08a1ad8aba,1470.11,1501.86,3,ufc_fights
http://www.ufcstats.com/fighter-details/d562b12b8fe88336,1472.63,1472.63,1,ufc_fights
http://www.ufcstats.com/fighter-details/9649d75defe0dedb,1462.44,1462.44,1,ufc_fights
http://www.ufcstats.com/fighter-details/80eacd4da0617c57,1588.53,1703.29,28,ufc_fights
http://www.ufcstats.com/fighter-details/487c170da059857d,1469.09,1469.09,1,ufc_fights
http://www.ufcstats.com/fighter-details/634bb0de2eb043b4,1606.8,1637.39,9,ufc_fights
http://www.ufcstats.com/fighter-details/8ef4a91ac694b7ce,1418.75,1471.4,5,ufc_fights
http://www.ufcstats.com/fighter-details/75e0d3cc2262b732,1515.03,1617.26,14,ufc_fights
http://www.ufcstats.com/fighter-details/8eb239a52fc4ec14,1460.84,1477.08,2,ufc_fights
http://www.ufcstats.com/fighter-details/b732b326c362fb62,1450.74,1475.0,2,ufc_fights
http://www.ufcstats.com/fighter-details/07f72a2a7591b409,1703.68,1785.46,24,ufc_fights
http://www.ufcstats.com/fighter-details/cc300e9aa3063431,1453.38,1477.75,2,ufc_fights
http://www.ufcstats.com/fighter-details/dd8aec6de7035943,1443.86,1472.61,2,ufc_fights
http://www.ufcstats.com/fighter-details/2f3f12002564bb55,1484.81,1505.3,3,ufc_fights
http://www.ufcstats.com/fighter-details/83d0de122f2f9664,1447.75,1468.92,2,ufc_fights
http://www.ufcstats.com/fighter-details/c8661e204c66f325,1521.0,1521.0,1,ufc_fights
http://www.ufcstats.com/fighter-details/1a50e734bb54861a,1479.0,1479.0,1,ufc_fights
http://www.ufcstats.com/fighter-details/2144954270be834d,1474.18,1474.18,1,ufc_fights
http://www.ufcstats.com/fighter-details/5b2d7906aa894274,1446.03,1531.65,7,ufc_fights
http://www.ufcstats.com/fighter-details/d35c3ed553b71fa2,1440.68,1466.43,2,ufc_fights
http://www.ufcstats.com/fighter-details/497ba5b12a4bfc47,1469.69,1549.28,7,ufc_fights
http://www.ufcstats.com/fighter-details/8a0a35e7c74bebcc,1481.62,1481.62,1,ufc_fights
http://www.ufcstats.com/fighter-details/2015c944226ad2df,1521.0,1521.0,1,ufc_fights
http://www.ufcstats.com/fighter-details/638cfec7ec559d6e,1449.31,1553.17,7,ufc_fights
http://www.ufcstats.com/fighter-details/4a482a0100cfcd0a,1519.65,1583.02,9,ufc_fights
http://www.ufcstats.com/fighter-details/9de7c97e1c0d7927,1484.05,1484.05,1,ufc_fights
http://www.ufcstats.com/fighter-details/7dcf06c1967801c1,1506.72,1565.83,8,ufc_fights
http://www.ufcstats.com/fighter-details/a571770c4016736f,1596.51,1610.76,7,ufc_fights
http://www.ufcstats.com/fighter-details/a1bf037613180253,1523.38,1523.38,1,ufc_fights
http://www.ufcstats.com/fighter-details/8e893f269d5696b2,1506.43,1552.89,4,ufc_fights
http://www.ufcstats.com/fighter-details/fa2fca260beeb9c0,1470.97,1470.97,1,ufc_fights
http://www.ufcstats.com/fighter-details/519e4fe37ce9ff75,1558.59,1639.58,27,ufc_fights
http://www.ufcstats.com/fighter-details/402ea3b5ee233852,1480.41,1512.87,5,ufc_fights
http://www.ufcstats.com/fighter-details/eb04b9d31e938edb,1451.25,1589.6,17,ufc_fights
http://www.ufcstats.com/fighter-details/64be3dc99eaa42b6,1468.72,1468.72,1,ufc_fights
http://www.ufcstats.com/fighter-details/c398235fcaf8d71d,1486.66,1486.66,1,ufc_fights
http://www.ufcstats.com/fighter-details/27541033b97c076d,1465.69,1490.6,3,ufc_fights
http://www.ufcstats.com/fighter-details/d1941565abf50b16,1611.61,1681.43,46,ufc_fights
http://www.ufcstats.com/fighter-details/6b7bc7eaf2465387,1473.51,1473.51,1,ufc_fights
http://www.ufcstats.com/fighter-details/473ce3aa581251a2,1566.13,1607.73,10,ufc_fights
http://www.ufcstats.com/fighter-details/63def5a5662a6917,1529.21,1699.98,22,ufc_fights
http://www.ufcstats.com/fighter-details/0b5b6876c2a4723f,1428.16,1476.89,3,ufc_fights
http://www.ufcstats.com/fighter-details/4f2fcbefb668689d,1508.92,1539.14,4,ufc_fights
http://www.ufcstats.com/fighter-details/d632d156c0549e07,1448.08,1470.47,2,ufc_fights
http://www.ufcstats.com/fighter-details/d5f820c11a121050,1576.08,1614.42,12,ufc_fights
http://www.ufcstats.com/fighter-details/956dcac65e7b34d6,1467.37,1467.37,1,ufc_fights
http://www.ufcstats.com/fighter-details/b5abaa65f87938eb,1453.11,1468.42,2,ufc_fights
http://www.ufcstats.com/fighter-details/6a2f7c151031653d,1542.11,1746.37,36,ufc_fights
http://www.ufcstats.com/fighter-details/7649c4c95b824488,1475.0,1475.0,1,ufc_fights
http://www.ufcstats.com/fighter-details/38e5d9dcb0fddc42,1530.0,1530.0,1,ufc_fights
http://www.ufcstats.com/fighter-details/3641a0d117e9bc6c,1523.48,1523.48,2,ufc_fights
http://www.ufcstats.com/fighter-details/ca936c67687789e9,1472.29,1472.29,1,ufc_fights
http://www.ufcstats.com/fighter-details/09f8c233de88998d,1480.64,1480.64,1,ufc_fights
http://www.ufcstats.com/fighter-details/0941df56f6ac954b,1551.12,1741.0,23,ufc_fights
http://www.ufcstats.com/fighter-details/77940e45bc86208e,1445.87,1470.89,2,ufc_fights
http://www.ufcstats.com/fighter-details/8a9c6c4301f6d088,1461.3,1480.52,5,ufc_fights
http://www.ufcstats.com/fighter-details/40389d39a92f5bfa,1523.35,1551.91,6,ufc_fights
http://www.ufcstats.com/fighter-details/c95fbc085e17a532,1476.37,1497.05,3,ufc_fights
http://www.ufcstats.com/fighter-details/b98209144b63ae26,1473.06,1473.06,1,ufc_fights
http://www.ufcstats.com/fighter-details/8f4616698508f24d,1480.41,1480.41,1,ufc_fights
http://www.ufcstats.com/fighter-details/3a24769a4855040a,1543.24,1563.58,10,ufc_fights
http://www.ufcstats.com/fighter-details/2a470ad41c22c25a,1472.41,1501.65,3,ufc_fights
http://www.ufcstats.com/fighter-details/d26394fc0e8e880a,1472.08,1472.08,1,ufc_fights
http://www.ufcstats.com/fighter-details/38b50fd1e1b5b656,1457.22,1476.44,2,ufc_fights
http://www.ufcstats.com/fighter-details/ab8900ae1f1dfd4c,1460.0,1509.59,4,ufc_fights
http://www.ufcstats.com/fighter-details/aa79d5399571068e,1443.28,1473.34,2,ufc_fights
http://www.ufcstats.com/fighter-details/da0f33e4255f99eb,1477.68,1477.68,1,ufc_fights
http://www.ufcstats.com/fighter-details/d74cba8566291bfa,1500.0,1528.16,2,ufc_fights
http://www.ufcstats.com/fighter-details/5669b828e7e11329,1450.8,1471.84,2,ufc_fights
http://www.ufcstats.com/fighter-details/83fd97284f4bb4a4,1481.2,1560.63,12,ufc_fights
http://www.ufcstats.com/fighter-details/64360e618823a8e4,1439.48,1489.19,7,ufc_fights
http://www.ufcstats.com/fighter-details/5114f1b5ad4cdf72,1468.47,1468.47,1,ufc_fights
http://www.ufcstats.com/fighter-details/2db7fa8db6bc9632,1504.79,1552.25,4,ufc_fights
http://www.ufcstats.com/fighter-details/3c0437fbeda06962,1463.0,1516.05,16,ufc_fights
http://www.ufcstats.com/fighter-details/c0ab242c40decc55,1670.73,1670.73,20,ufc_fights
http://www.ufcstats.com/fighter-details/88a9bc81271ccd89,1449.24,1498.24,5,ufc_fights
http://www.ufcstats.com/fighter-details/a08d909a5be6f410,1477.29,1566.41,6,ufc_fights
http://www.ufcstats.com/fighter-details/d1dcd4e96464a53d,1470.0,1470.0,1,ufc_fights
http://www.ufcstats.com/fighter-details/4d44f37107f01b9b,1529.36,1553.93,11,ufc_fights
http://www.ufcstats.com/fighter-details/b959e8c7fd8390d2,1467.83,1571.13,9,ufc_fights
http://www.ufcstats.com/fighter-details/37b1696e6d115957,1470.93,1528.64,3,ufc_fights
http://www.ufcstats.com/fighter-details/1cf1310684a841f5,1460.5,1475.36,2,ufc_fights
http://www.ufcstats.com/fighter-details/b51841e7c594090d,1475.03,1475.03,1,ufc_fights
http://www.ufcstats.com/fighter-details/658c3465581ae46b,1458.3,1530.81,12,ufc_fights
http://www.ufcstats.com/fighter-details/0aa74d04c196800c,1467.89,1467.89,1,ufc_fights
http://www.ufcstats.com/fighter-details/3cf68c1d17f66af7,1455.62,1468.24,2,ufc_fights
http://www.ufcstats.com/fighter-details/28f3c2258a1d8874,1567.34,1607.49,9,ufc_fights
http://www.ufcstats.com/fighter-details/eae4aec1a5a8ff01,1467.08,1467.08,1,ufc_fights
http://www.ufcstats.com/fighter-details/8fd1f27e86661ede,1476.05,1476.05,1,ufc_fights
http://www.ufcstats.com/fighter-details/887961364be5ceb3,1559.14,1636.83,34,ufc_fights
http://www.ufcstats.com/fighter-details/cf772fb504842dc3,1478.26,1478.26,1,ufc_fights
http://www.ufcstats.com/fighter-details/e5d03e4d966126bd,1539.54,1567.79,13,ufc_fights
http://www.ufcstats.com/fighter-details/2676b28836a5a836,1705.58,1758.44,20,ufc_fights
http://www.ufcstats.com/fighter-details/6bf5a7d3e081ade2,1490.72,1557.39,15,ufc_fights
http://www.ufcstats.com/fighter-details/eb42d4febfafefd1,1476.32,1476.32,1,ufc_fights
http://www.ufcstats.com/fighter-details/a0a680fe2f6cc8e6,1456.09,1470.27,2,ufc_fights
http://www.ufcstats.com/fighter-details/8d49545dadf9b919,1430.33,1528.45,5,ufc_fights
http://www.ufcstats.com/fighter-details/fd87b1bbfcde9d5e,1481.21,1531.6,3,ufc_fights
http://www.ufcstats.com/fighter-details/f5585e675af7afd4,1439.73,1468.4,2,ufc_fights
http://www.ufcstats.com/fighter-details/3ae10ac4df3df05c,1501.7,1554.12,4,ufc_fights
http://www.ufcstats.com/fighter-details/fc31f896cde2bc2e,1480.5,1595.43,14,ufc_fights
http://www.ufcstats.com/fighter-details/480b702debcb5433,1500.71,1521.69,2,ufc_fights
http://www.ufcstats.com/fighter-details/a421465acbe59c77,1450.04,1480.19,2,ufc_fights
http://www.ufcstats.com/fighter-details/5731cc327790b731,1478.1,1529.09,3,ufc_fights
http://www.ufcstats.com/fighter-details/f8fe2053d73d7bcf,1496.85,1527.5,8,ufc_fights
http://www.ufcstats.com/fighter-details/b05086131c6f5dc5,1472.5,1472.5,1,ufc_fights
http://www.ufcstats.com/fighter-details/51b0bb73a1da34bc,1496.67,1530.0,2,ufc_fights
http://www.ufcstats.com/fighter-details/36a432f22144843e,1470.0,1470.0,1,ufc_fights
http://www.ufcstats.com/fighter-details/30a09e43f15f1d75,1448.42,1583.04,13,ufc_fights
http://www.ufcstats.com/fighter-details/e5c9de15bb58b1c6,1500.3,1601.0,21,ufc_fights
http://www.ufcstats.com/fighter-details/3138fab619faf4d1,1472.15,1472.15,1,ufc_fights
http://www.ufcstats.com/fighter-details/ebc1f40e00e0c481,1466.42,1639.72,24,ufc_fights
http://www.ufcstats.com/fighter-details/f6a7b02c42e9fc5b,1479.35,1479.35,1,ufc_fights
http://www.ufcstats.com/fighter-details/236a37d96d476164,1567.0,1653.78,15,ufc_fights
http://www.ufcstats.com/fighter-details/3974fa35c917af1d,1575.13,1637.02,20,ufc_fights
http://www.ufcstats.com/fighter-details/00a905a4a4a2b071,1464.47,1464.47,1,ufc_fights
http://www.ufcstats.com/fighter-details/a8d521d913df4e31,1466.53,1466.53,1,ufc_fights
http://www.ufcstats.com/fighter-details/a5b0bd216d8ba84e,1475.56,1475.56,1,ufc_fights
http://www.ufcstats.com/fighter-details/c1e4ae143cce7398,1471.11,1471.11,1,ufc_fights
http://www.ufcstats.com/fighter-details/59aaf2730b84698a,1476.71,1476.71,1,ufc_fights
http://www.ufcstats.com/fighter-details/45fe6765c56d8018,1506.64,1532.02,4,ufc_fights
http://www.ufcstats.com/fighter-details/0db9d2486d564a3c,1480.04,1480.04,1,ufc_fights
http://www.ufcstats.com/fighter-details/7c35f869033901ae,1499.16,1517.72,6,ufc_fights
http://www.ufcstats.com/fighter-details/2f13e4020cea5b38,1305.89,1521.06,44,ufc_fights
http://www.ufcstats.com/fighter-details/320edfb0332b7073,1481.72,1516.61,5,ufc_fights
http://www.ufcstats.com/fighter-details/a79bfbc01b2264d6,1466.47,1466.47,1,ufc_fights
http://www.ufcstats.com/fighter-details/a20d7dfaba74c067,1454.61,1521.35,9,ufc_fights
http://www.ufcstats.com/fighter-details/36120738148f203f,1475.06,1475.06,1,ufc_fights
http://www.ufcstats.com/fighter-details/5befa793316d3469,1538.24,1588.14,10,ufc_fights
http://www.ufcstats.com/fighter-details/6bbb8dc6e128779e,1452.18,1479.0,2,ufc_fights
http://www.ufcstats.com/fighter-details/ec33146e43e58933,1447.14,1478.69,2,ufc_fights
http://www.ufcstats.com/fighter-details/a26198ba5093147e,1646.65,1646.65,11,ufc_fights
http://www.ufcstats.com/fighter-details/06dced58ca24a6bd,1474.3,1474.3,1,ufc_fights
http://www.ufcstats.com/fighter-details/289a57039d742bfe,1474.32,1484.61,2,ufc_fights
http://www.ufcstats.com/fighter-details/36df8e119aec6175,1501.82,1581.72,12,ufc_fights
http://www.ufcstats.com/fighter-details/11f8860028b68fcf,1464.77,1526.78,5,ufc_fights
http://www.ufcstats.com/fighter-details/7abe471b61725980,1458.02,1532.06,7,ufc_fights
http://www.ufcstats.com/fighter-details/88e53ec16b801740,1470.0,1470.0,1,ufc_fights
http://www.ufcstats.com/fighter-details/e6c5908910cc26e4,1512.88,1578.02,9,ufc_fights
http://www.ufcstats.com/fighter-details/dadaeb402526dca5,1468.8,1468.8,1,ufc_fights
http://www.ufcstats.com/fighter-details/219a254e15d60135,1438.53,1532.46,5,ufc_fights
http://www.ufcstats.com/fighter-details/9f3d6ddef3d3cccc,1468.13,1468.13,1,ufc_fights
http://www.ufcstats.com/fighter-details/2a74bbba57058f12,1499.52,1522.92,6,ufc_fights
http://www.ufcstats.com/fighter-details/c0c1bc0766df4c00,1522.0,1522.0,1,ufc_fights
http://www.ufcstats.com/fighter-details/4834ff149dc9542a,1454.02,1496.17,7,ufc_fights
http://www.ufcstats.com/fighter-details/9141bb39310773c7,1499.02,1544.03,3,ufc_fights
http://www.ufcstats.com/fighter-details/effd9de9937996f8,1612.66,1757.16,25,ufc_fights
http://www.ufcstats.com/fighter-details/8de471543d9c933e,1447.39,1470.0,2,ufc_fights
http://www.ufcstats.com/fighter-details/8f6a18831a120817,1593.82,1602.58,15,ufc_fights
http://www.ufcstats.com/fighter-details/cbb682f5fcc44bfc,1617.09,1708.95,26,ufc_fights
http://www.ufcstats.com/fighter-details/1fcfc3709fe58151,1495.3,1543.72,10,ufc_fights
http://www.ufcstats.com/fighter-details/5b5307450405abf0,1597.38,1631.59,19,ufc_fights
http://www.ufcstats.com/fighter-details/babc6b5745335f18,1503.62,1532.57,2,ufc_fights
http://www.ufcstats.com/fighter-details/fdb02029556ff4ed,1449.31,1476.55,3,ufc_fights
http://www.ufcstats.com/fighter-details/02d808afb96669de,1480.66,1480.66,1,ufc_fights
http://www.ufcstats.com/fighter-details/20697b334f6c0a45,1468.51,1468.51,1,ufc_fights
http://www.ufcstats.com/fighter-details/5b407acfe0ef9b76,1485.7,1560.46,5,ufc_fights
http://www.ufcstats.com/fighter-details/edd8d5d8089a35f8,1469.24,1469.24,1,ufc_fights
http://www.ufcstats.com/fighter-details/852454c572675334,1508.74,1536.0,4,ufc_fights
http://www.ufcstats.com/fighter-details/322a56923b396b4d,1449.51,1531.44,10,ufc_fights
http://www.ufcstats.com/fighter-details/4f732e58ed907eff,1460.08,1597.22,26,ufc_fights
http://www.ufcstats.com/fighter-details/b45d6b73f4ca4467,1463.21,1529.14,6,ufc_fights
http://www.ufcstats.com/fighter-details/3bbcd63a016d9715,1467.03,1467.03,1,ufc_fights
http://www.ufcstats.com/fighter-details/44470bfd9483c7ad,1485.31,1543.71,10,ufc_fights
http://www.ufcstats.com/fighter-details/0749d968e932df53,1538.44,1617.26,15,ufc_fights
http://www.ufcstats.com/fighter-details/abcf7e55a0a9ed89,1584.2,1584.2,4,ufc_fights
http://www.ufcstats.com/fighter-details/57591bbf1623574e,1476.01,1476.01,1,ufc_fights
http://www.ufcstats.com/fighter-details/6dab8ce5e4bffe77,1512.25,1542.57,3,ufc_fights
http://www.ufcstats.com/fighter-details/be5cfd73617a5b1a,1527.28,1527.28,6,ufc_fights
http://www.ufcstats.com/fighter-details/48e093ea1f43a053,1499.1,1602.33,18,ufc_fights
http://www.ufcstats.com/fighter-details/883922e5cd6d8473,1459.17,1480.19,2,ufc_fights
http://www.ufcstats.com/fighter-details/7cf0944b88966118,1471.44,1471.44,1,ufc_fights
http://www.ufcstats.com/fighter-details/bda04c573563cc2e,1510.21,1550.24,7,ufc_fights
http://www.ufcstats.com/fighter-details/df05aa15b2d66f57,1433.02,1497.91,4,ufc_fights
http://www.ufcstats.com/fighter-details/53bb0d40905b87c0,1461.59,1478.66,2,ufc_fights
http://www.ufcstats.com/fighter-details/d81ac739417d7f53,1462.26,1673.47,21,ufc_fights
http://www.ufcstats.com/fighter-details/53278852bcd91e11,1429.09,1555.51,13,ufc_fights
http://www.ufcstats.com/fighter-details/3dc3022232b79c7a,1540.65,1540.65,5,ufc_fights
http://www.ufcstats.com/fighter-details/6085ceb59087514b,1456.42,1475.67,2,ufc_fights
http://www.ufcstats.com/fighter-details/6fb1ba67bef41b37,1538.64,1613.38,25,ufc_fights
http://www.ufcstats.com/fighter-details/15b1b21cd743d652,1425.98,1500.42,8,ufc_fights
http://www.ufcstats.com/fighter-details/4ba8d454f762005d,1591.64,1598.75,15,ufc_fights
http://www.ufcstats.com/fighter-details/d967f0128c323de6,1725.3,1857.01,23,ufc_fights
http://www.ufcstats.com/fighter-details/3beeeafcbc8b4cbc,1471.4,1471.4,1,ufc_fights
http://www.ufcstats.com/fighter-details/c7011de4765d2497,1462.52,1521.15,4,ufc_fights
http://www.ufcstats.com/fighter-details/ba5c6eeb8ef45f5c,1478.85,1478.85,1,ufc_fights
http://www.ufcstats.com/fighter-details/646d5dbe509accd4,1524.89,1524.89,1,ufc_fights
http://www.ufcstats.com/fighter-details/2c104b7e59a72629,1474.02,1474.02,1,ufc_fights
http://www.ufcstats.com/fighter-details/b6c6d1731ff00eeb,1478.83,1478.83,1,ufc_fights
http://www.ufcstats.com/fighter-details/6f812143641ceff8,1472.82,1472.82,1,ufc_fights
http://www.ufcstats.com/fighter-details/901cddcbfa079097,1408.84,1490.66,7,ufc_fights
